"","id","Linf","length_type","K","t0","sex","temp","Lm","omega","country","locality","questionable","captive","spp","genus","family","ScientificName","class","order","mean_tmax","med_tmax","max_tmax","mean_lmax","med_lmax","max_lmax"
"2952",417,40.9,"TL",0.95,.,.,.,27,3.2,"Guyana","","No","No","Macrodon_ancylodon","Macrodon","Sciaenidae","Macrodon ancylodon","Actinopterygii","Perciformes",7,7,7,.,.,.
"2953",417,42,"TL",0.42,.,.,.,23,2.87,"Brazil","","No","No","Macrodon_ancylodon","Macrodon","Sciaenidae","Macrodon ancylodon","Actinopterygii","Perciformes",7,7,7,.,.,.
"2954",418,210,"TL",0.09,0.03,.,.,17.5,3.59,"Mauritania","","No","No","Argyrosomus_regius","Argyrosomus","Sciaenidae","Argyrosomus regius","Actinopterygii","Perciformes",.,.,.,185.5,185.5,189
"2955",418,70,"TL",0.2,.,.,.,14,2.98,"Egypt","Port Said","No","No","Argyrosomus_regius","Argyrosomus","Sciaenidae","Argyrosomus regius","Actinopterygii","Perciformes",.,.,.,185.5,185.5,189
"2956",418,171.9,"TL",0.15,-0.48,.,.,.,3.65,"Spain","Gulf of Cádiz","No","No","Argyrosomus_regius","Argyrosomus","Sciaenidae","Argyrosomus regius","Actinopterygii","Perciformes",.,.,.,185.5,185.5,189
"2957",420,112,"FL",0.27,.,.,.,18,3.53,"South Africa","Eastern seaboard","No","No","Atractoscion_aequidens","Atractoscion","Sciaenidae","Atractoscion aequidens","Actinopterygii","Perciformes",.,.,.,.,.,.
"2958",425,84.4,"TL",0.18,.,.,.,26,3.1,"USA","Texas bays","No","No","Pogonias_cromis","Pogonias","Sciaenidae","Pogonias cromis","Actinopterygii","Perciformes",.,.,.,.,.,.
"2959",425,110,"TL",0.04,-16.4,.,0.09,26,2.66,"USA","Louisiana","Yes","No","Pogonias_cromis","Pogonias","Sciaenidae","Pogonias cromis","Actinopterygii","Perciformes",.,.,.,.,.,.
"2960",425,105,"TL",0.17,.,.,.,26,3.27,"USA","Texas","No","No","Pogonias_cromis","Pogonias","Sciaenidae","Pogonias cromis","Actinopterygii","Perciformes",.,.,.,.,.,.
"2961",425,117,"",0.11,-2.3,.,.,.,3.16,"","","No","No","Pogonias_cromis","Pogonias","Sciaenidae","Pogonias cromis","Actinopterygii","Perciformes",.,.,.,.,.,.
"2962",425,79.8,"TL",0.22,.,.,.,21,3.14,"USA","Texas bays","No","No","Pogonias_cromis","Pogonias","Sciaenidae","Pogonias cromis","Actinopterygii","Perciformes",.,.,.,.,.,.
"2963",426,100,"TL",0.23,.,"F",.,19,3.35,"Morocco","(50 m depth)","No","No","Epinephelus_aeneus","Epinephelus","Serranidae","Epinephelus aeneus","Actinopterygii","Perciformes",.,.,.,.,.,.
"2964",426,144,"NG",0.17,-0.08,.,.,19,3.55,"Senegal","","No","No","Epinephelus_aeneus","Epinephelus","Serranidae","Epinephelus aeneus","Actinopterygii","Perciformes",.,.,.,.,.,.
"2965",426,204.3,"SL",0.04,-0.77,.,.,.,3.21,"Tunisia","Gabes Gulf","Yes","No","Epinephelus_aeneus","Epinephelus","Serranidae","Epinephelus aeneus","Actinopterygii","Perciformes",.,.,.,.,.,.
"2966",426,85,"TL",0.25,.,"M",.,19,3.25,"Morocco","(50 m depth)","No","No","Epinephelus_aeneus","Epinephelus","Serranidae","Epinephelus aeneus","Actinopterygii","Perciformes",.,.,.,.,.,.
"2967",426,136,"NG",0.15,.,.,0.26,19,3.44,"Egypt","Mediterrranean","No","No","Epinephelus_aeneus","Epinephelus","Serranidae","Epinephelus aeneus","Actinopterygii","Perciformes",.,.,.,.,.,.
"2968",429,23.9,"TL",0.89,-0.04,.,.,21,2.71,"USA","Lake Pontchartrain, Louisiana","No","No","Leiostomus_xanthurus","Leiostomus","Sciaenidae","Leiostomus xanthurus","Actinopterygii","Perciformes",.,.,.,.,.,.
"2969",429,34,"TL",0.43,.,.,.,21,2.7,"USA","Texas","No","No","Leiostomus_xanthurus","Leiostomus","Sciaenidae","Leiostomus xanthurus","Actinopterygii","Perciformes",.,.,.,.,.,.
"2970",429,24.1,"TL",0.73,-1.13,.,1.1,12,2.62,"USA","Chesapeake Bay (York River Mouth)","No","No","Leiostomus_xanthurus","Leiostomus","Sciaenidae","Leiostomus xanthurus","Actinopterygii","Perciformes",.,.,.,.,.,.
"2971",432,81,"TL",0.33,0,.,0.55,26.6,3.34,"Nigeria","off Lagos, 20 m","No","No","Pseudotolithus_senegalensis","Pseudotolithus","Sciaenidae","Pseudotolithus senegalensis","Actinopterygii","Perciformes",.,.,.,.,.,.
"2972",432,56.2,"TL",0.24,.,.,.,27.7,2.88,"Benin","Djako fishing camp (06°20'51""N, 2°21'58""E)","No","No","Pseudotolithus_senegalensis","Pseudotolithus","Sciaenidae","Pseudotolithus senegalensis","Actinopterygii","Perciformes",.,.,.,.,.,.
"2973",432,55.5,"",0.3,.,.,.,26.6,2.97,"Cote d'Ivoire","","No","No","Pseudotolithus_senegalensis","Pseudotolithus","Sciaenidae","Pseudotolithus senegalensis","Actinopterygii","Perciformes",.,.,.,.,.,.
"2974",432,42.6,"TL",0.95,0.79,"M",.,26.6,3.24,"Congo Dem Rp","mouth of Congo River, 20 m depth","No","No","Pseudotolithus_senegalensis","Pseudotolithus","Sciaenidae","Pseudotolithus senegalensis","Actinopterygii","Perciformes",.,.,.,.,.,.
"2975",432,51.4,"TL",0.16,.,.,.,27.7,2.63,"Benin","Djègbadji fishing village (06°20'36","Yes","No","Pseudotolithus_senegalensis","Pseudotolithus","Sciaenidae","Pseudotolithus senegalensis","Actinopterygii","Perciformes",.,.,.,.,.,.
"2976",432,60.3,"TL",0.26,.,.,.,26.6,2.98,"Sierra Leone","","No","No","Pseudotolithus_senegalensis","Pseudotolithus","Sciaenidae","Pseudotolithus senegalensis","Actinopterygii","Perciformes",.,.,.,.,.,.
"2977",432,54,"TL",0.44,.,.,.,26.6,3.11,"Ghana","(20 m depth)","No","No","Pseudotolithus_senegalensis","Pseudotolithus","Sciaenidae","Pseudotolithus senegalensis","Actinopterygii","Perciformes",.,.,.,.,.,.
"2978",432,52.7,"",0.35,.,.,.,26.6,2.99,"Sierra Leone","","No","No","Pseudotolithus_senegalensis","Pseudotolithus","Sciaenidae","Pseudotolithus senegalensis","Actinopterygii","Perciformes",.,.,.,.,.,.
"2979",432,50.7,"TL",0.61,0.78,"F",.,26.6,3.19,"Congo Dem Rp","mouth of Congo River, 20 m","No","No","Pseudotolithus_senegalensis","Pseudotolithus","Sciaenidae","Pseudotolithus senegalensis","Actinopterygii","Perciformes",.,.,.,.,.,.
"2980",432,47.8,"TL",0.71,.,.,.,26.6,3.21,"Nigeria","off Lagos","No","No","Pseudotolithus_senegalensis","Pseudotolithus","Sciaenidae","Pseudotolithus senegalensis","Actinopterygii","Perciformes",.,.,.,.,.,.
"2981",433,52,"TL",0.37,.,.,.,16,3,"Sierra Leone","(estuary, _ 20 m depth)","No","No","Pseudotolithus_elongatus","Pseudotolithus","Sciaenidae","Pseudotolithus elongatus","Actinopterygii","Perciformes",.,.,.,.,.,.
"2982",433,45.6,"TL",0.42,.,.,.,16,2.94,"Sierra Leone","","No","No","Pseudotolithus_elongatus","Pseudotolithus","Sciaenidae","Pseudotolithus elongatus","Actinopterygii","Perciformes",.,.,.,.,.,.
"2983",433,48,"TL",0.28,.,.,.,16,2.81,"Nigeria","","No","No","Pseudotolithus_elongatus","Pseudotolithus","Sciaenidae","Pseudotolithus elongatus","Actinopterygii","Perciformes",.,.,.,.,.,.
"2984",433,60,"TL",0.38,.,.,.,16,3.14,"Nigeria","","Yes","No","Pseudotolithus_elongatus","Pseudotolithus","Sciaenidae","Pseudotolithus elongatus","Actinopterygii","Perciformes",.,.,.,.,.,.
"2985",433,45.6,"TL",0.4,.,.,.,16,2.92,"Sierra Leone","","No","No","Pseudotolithus_elongatus","Pseudotolithus","Sciaenidae","Pseudotolithus elongatus","Actinopterygii","Perciformes",.,.,.,.,.,.
"2986",433,46.7,"TL",0.27,-0.67,.,0.34,16,2.78,"Congo","Congo River estuary","No","No","Pseudotolithus_elongatus","Pseudotolithus","Sciaenidae","Pseudotolithus elongatus","Actinopterygii","Perciformes",.,.,.,.,.,.
"2987",433,55.5,"TL",0.3,.,.,.,16,2.97,"Nigeria","off Lagos","No","No","Pseudotolithus_elongatus","Pseudotolithus","Sciaenidae","Pseudotolithus elongatus","Actinopterygii","Perciformes",.,.,.,.,.,.
"2988",434,34,"",0.58,-0.19,.,.,.,2.83,"","","No","No","Pennahia_argentata","Pennahia","Sciaenidae","Pennahia argentata","Actinopterygii","Perciformes",6,6,6,.,.,.
"2989",434,35.3,"NG",0.76,.,.,.,22,2.98,"China","Yellow Sea/ East China Sea","No","No","Pennahia_argentata","Pennahia","Sciaenidae","Pennahia argentata","Actinopterygii","Perciformes",6,6,6,.,.,.
"2990",436,39.4,"TL",0.18,-0.81,.,.,20,2.45,"Senegal","off Dakar","No","No","Pagellus_bellottii","Pagellus","Sparidae","Pagellus bellottii","Actinopterygii","Perciformes",7.33333333333333,7,8,.,.,.
"2991",436,25.7,"FL",0.38,.,"M",.,26.6,2.4,"Ghana","","No","No","Pagellus_bellottii","Pagellus","Sparidae","Pagellus bellottii","Actinopterygii","Perciformes",7.33333333333333,7,8,.,.,.
"2992",436,34.2,"TL",0.53,.,.,.,27,2.79,"Ghana","Cape Coast","No","No","Pagellus_bellottii","Pagellus","Sparidae","Pagellus bellottii","Actinopterygii","Perciformes",7.33333333333333,7,8,.,.,.
"2993",436,30.8,"TL",0.44,.,.,0.62,26.6,2.62,"Ghana","Tema","No","No","Pagellus_bellottii","Pagellus","Sparidae","Pagellus bellottii","Actinopterygii","Perciformes",7.33333333333333,7,8,.,.,.
"2994",436,37.6,"FL",0.18,.,.,.,22,2.41,"Mauritania","","No","No","Pagellus_bellottii","Pagellus","Sparidae","Pagellus bellottii","Actinopterygii","Perciformes",7.33333333333333,7,8,.,.,.
"2995",436,40.2,"TL",0.19,-0.63,.,.,26.6,2.49,"Sao Tome Princ.","off Rio de Oro, West Africa","No","No","Pagellus_bellottii","Pagellus","Sparidae","Pagellus bellottii","Actinopterygii","Perciformes",7.33333333333333,7,8,.,.,.
"2996",436,37.1,"",0.24,.,.,.,22,2.52,"Senegal","","No","No","Pagellus_bellottii","Pagellus","Sparidae","Pagellus bellottii","Actinopterygii","Perciformes",7.33333333333333,7,8,.,.,.
"2997",436,36,"FL",0.38,.,.,.,22,2.69,"Morocco","Western Sahara region, 21-26°N, 0-100 m depth","No","No","Pagellus_bellottii","Pagellus","Sparidae","Pagellus bellottii","Actinopterygii","Perciformes",7.33333333333333,7,8,.,.,.
"2998",436,28.6,"FL",0.23,.,"F",.,26.6,2.27,"Ghana","","No","No","Pagellus_bellottii","Pagellus","Sparidae","Pagellus bellottii","Actinopterygii","Perciformes",7.33333333333333,7,8,.,.,.
"2999",437,38.1,"FL",0.21,.,.,.,21,2.49,"South Africa","","No","No","Pagellus_natalensis","Pagellus","Sparidae","Pagellus natalensis","Actinopterygii","Perciformes",.,.,.,.,.,.
"3000",437,45.5,"TL",0.2,-1.01,.,.,27.6,2.62,"Yemen","Gulf of Aden, 50 m","No","No","Pagellus_natalensis","Pagellus","Sparidae","Pagellus natalensis","Actinopterygii","Perciformes",.,.,.,.,.,.
"3001",438,39,"TL",0.18,-0.88,.,0.37,17.5,2.44,"Cape Verde","","No","No","Dentex_macrophthalmus","Dentex","Sparidae","Dentex macrophthalmus","Actinopterygii","Perciformes",.,.,.,.,.,.
"3002",438,57,"FL",0.25,.,.,.,17.5,2.91,"Morocco","Western Sahara region, 21-26°N, 0-100 m depth","No","No","Dentex_macrophthalmus","Dentex","Sparidae","Dentex macrophthalmus","Actinopterygii","Perciformes",.,.,.,.,.,.
"3003",438,37.5,"TL",0.16,-1.32,.,.,17.5,2.36,"Mauritania","Cap Blanc","No","No","Dentex_macrophthalmus","Dentex","Sparidae","Dentex macrophthalmus","Actinopterygii","Perciformes",.,.,.,.,.,.
"3004",439,97.4,"TL",0.07,-1.93,"F",.,.,2.83,"Tunisia","Tunisian coasts","No","No","Dentex_dentex","Dentex","Sparidae","Dentex dentex","Actinopterygii","Perciformes",.,.,.,100,100,100
"3005",439,95.1,"TL",0.08,-1.8,"M",.,.,2.84,"Tunisia","Tunisian coasts","No","No","Dentex_dentex","Dentex","Sparidae","Dentex dentex","Actinopterygii","Perciformes",.,.,.,100,100,100
"3006",439,84.4,"TL",0.1,-2.85,"M",.,19,2.85,"Spain","Mallorca","No","No","Dentex_dentex","Dentex","Sparidae","Dentex dentex","Actinopterygii","Perciformes",.,.,.,100,100,100
"3007",439,85.6,"TL",0.1,-2.87,"F",.,19,2.87,"Spain","Mallorca","No","No","Dentex_dentex","Dentex","Sparidae","Dentex dentex","Actinopterygii","Perciformes",.,.,.,100,100,100
"3008",440,40.9,"FL",0.14,.,"F",.,17.5,2.36,"Mauritania","","No","No","Dentex_angolensis","Dentex","Sparidae","Dentex angolensis","Actinopterygii","Perciformes",7,7,7,37,37,37
"3009",440,46.3,"FL",0.11,.,"M",.,17.5,2.38,"Mauritania","","No","No","Dentex_angolensis","Dentex","Sparidae","Dentex angolensis","Actinopterygii","Perciformes",7,7,7,37,37,37
"3010",440,46.4,"TL",0.22,-0.28,.,0.62,17.5,2.68,"Mauritania","Cape Blanc","No","No","Dentex_angolensis","Dentex","Sparidae","Dentex angolensis","Actinopterygii","Perciformes",7,7,7,37,37,37
"3011",440,42.6,"NG",0.23,.,.,.,16,2.62,"Sierra Leone","","No","No","Dentex_angolensis","Dentex","Sparidae","Dentex angolensis","Actinopterygii","Perciformes",7,7,7,37,37,37
"3012",441,41.9,"FL",0.42,-0.9,"M",.,26,2.87,"USA","Louisiana waters","No","No","Archosargus_probatocephalus","Archosargus","Sparidae","Archosargus probatocephalus","Actinopterygii","Perciformes",.,.,.,.,.,.
"3013",441,47.8,"TL",0.36,.,.,.,26,2.91,"USA","Texas bays","No","No","Archosargus_probatocephalus","Archosargus","Sparidae","Archosargus probatocephalus","Actinopterygii","Perciformes",.,.,.,.,.,.
"3014",441,49,"",0.26,-0.42,.,.,.,2.8,"","","No","No","Archosargus_probatocephalus","Archosargus","Sparidae","Archosargus probatocephalus","Actinopterygii","Perciformes",.,.,.,.,.,.
"3015",441,44.7,"FL",0.37,-1.02,"F",.,26,2.87,"USA","Louisiana waters","No","No","Archosargus_probatocephalus","Archosargus","Sparidae","Archosargus probatocephalus","Actinopterygii","Perciformes",.,.,.,.,.,.
"3016",442,65.5,"TL",0.22,-0.75,.,.,.,2.97,"Oman","Arabian Sea","No","No","Argyrops_spinifer","Argyrops","Sparidae","Argyrops spinifer","Actinopterygii","Perciformes",.,.,.,.,.,.
"3017",442,96.4,"TL",0.08,-1.43,.,.,27.6,2.85,"Yemen","Gulf of Aden, 50 m","No","No","Argyrops_spinifer","Argyrops","Sparidae","Argyrops spinifer","Actinopterygii","Perciformes",.,.,.,.,.,.
"3018",442,64.5,"TL",0.14,-0.49,.,.,.,2.77,"Oman","","No","No","Argyrops_spinifer","Argyrops","Sparidae","Argyrops spinifer","Actinopterygii","Perciformes",.,.,.,.,.,.
"3019",442,81,"TL",0.09,.,.,.,.,2.77,"Qatar","southern Arabian Gulf (early 1990s)","No","No","Argyrops_spinifer","Argyrops","Sparidae","Argyrops spinifer","Actinopterygii","Perciformes",.,.,.,.,.,.
"3020",442,54.2,"FL",0.24,-0.37,"M",.,.,2.86,"United Arab Em.","off Abu Dhabi","No","No","Argyrops_spinifer","Argyrops","Sparidae","Argyrops spinifer","Actinopterygii","Perciformes",.,.,.,.,.,.
"3021",442,55,"FL",0.23,-0.44,"F",.,.,2.85,"United Arab Em.","off Abu Dhabi","No","No","Argyrops_spinifer","Argyrops","Sparidae","Argyrops spinifer","Actinopterygii","Perciformes",.,.,.,.,.,.
"3022",442,57.8,"FL",0.21,0.03,.,.,29,2.85,"Yemen","Gulf of Aden","No","No","Argyrops_spinifer","Argyrops","Sparidae","Argyrops spinifer","Actinopterygii","Perciformes",.,.,.,.,.,.
"3023",443,62.3,"FL",0.08,-1.96,.,.,21,2.49,"South Africa","Tsitsikamma National Park","No","No","Argyrozona_argyrozona","Argyrozona","Sparidae","Argyrozona argyrozona","Actinopterygii","Perciformes",.,.,.,.,.,.
"3024",443,67.4,"FL",0.06,-4.2,.,.,.,2.44,"South Africa","Tsitsikamma National Park","No","No","Argyrozona_argyrozona","Argyrozona","Sparidae","Argyrozona argyrozona","Actinopterygii","Perciformes",.,.,.,.,.,.
"3025",443,60,"FL",0.07,-4.1,.,.,.,2.4,"South Africa","Agulhas Bank","No","No","Argyrozona_argyrozona","Argyrozona","Sparidae","Argyrozona argyrozona","Actinopterygii","Perciformes",.,.,.,.,.,.
"3026",443,74.5,"FL",0.07,.,.,.,22,2.6,"South Africa","Cape southwest coast","No","No","Argyrozona_argyrozona","Argyrozona","Sparidae","Argyrozona argyrozona","Actinopterygii","Perciformes",.,.,.,.,.,.
"3027",443,79,"",0.07,.,.,.,.,2.64,"","","No","No","Argyrozona_argyrozona","Argyrozona","Sparidae","Argyrozona argyrozona","Actinopterygii","Perciformes",.,.,.,.,.,.
"3028",444,100,"TL",0.07,-2.96,.,.,27.6,2.83,"Yemen","Gulf of Aden, 50 m","No","No","Cheimerius_nufar","Cheimerius","Sparidae","Cheimerius nufar","Actinopterygii","Perciformes",.,.,.,.,.,.
"3029",444,75,"",0.07,.,.,.,.,2.6,"","","No","No","Cheimerius_nufar","Cheimerius","Sparidae","Cheimerius nufar","Actinopterygii","Perciformes",.,.,.,.,.,.
"3030",444,95.4,"TL",0.07,.,.,.,21,2.77,"South Africa","St. Croix Island, Algoa Bay","No","No","Cheimerius_nufar","Cheimerius","Sparidae","Cheimerius nufar","Actinopterygii","Perciformes",.,.,.,.,.,.
"3031",444,70,"TL",0.17,.,.,0.2,21,2.92,"Mozambique","24°10'S - 26°20'S","No","No","Cheimerius_nufar","Cheimerius","Sparidae","Cheimerius nufar","Actinopterygii","Perciformes",.,.,.,.,.,.
"3032",444,59.7,"FL",0.18,0.02,.,.,29,2.81,"Yemen","Gulf of Aden","No","No","Cheimerius_nufar","Cheimerius","Sparidae","Cheimerius nufar","Actinopterygii","Perciformes",.,.,.,.,.,.
"3033",445,74,"",0.1,-0.95,.,.,.,2.74,"","","No","No","Pagrus_major","Pagrus","Sparidae","Pagrus major","Actinopterygii","Perciformes",.,.,.,.,.,.
"3034",445,67,"FL",0.21,-0.08,.,.,18,2.98,"Japan","Wakayama Prefecture","No","No","Pagrus_major","Pagrus","Sparidae","Pagrus major","Actinopterygii","Perciformes",.,.,.,.,.,.
"3035",445,70.8,"TL",0.12,.,.,.,15,2.77,"Japan","Wakasa Bay","No","No","Pagrus_major","Pagrus","Sparidae","Pagrus major","Actinopterygii","Perciformes",.,.,.,.,.,.
"3036",445,55.3,"TL",0.18,-0.47,.,.,15,2.74,"Japan","Seto Inland Sea","No","No","Pagrus_major","Pagrus","Sparidae","Pagrus major","Actinopterygii","Perciformes",.,.,.,.,.,.
"3037",445,71,"TL",0.18,.,.,.,15,2.95,"Japan","near Amakusa","No","No","Pagrus_major","Pagrus","Sparidae","Pagrus major","Actinopterygii","Perciformes",.,.,.,.,.,.
"3038",445,84.3,"TL",0.1,.,.,.,18,2.85,"Japan","32°N 125°E","No","No","Pagrus_major","Pagrus","Sparidae","Pagrus major","Actinopterygii","Perciformes",.,.,.,.,.,.
"3039",447,138,"FL",0.08,-0.25,.,0.15,22,3.15,"South Africa","Coffee Bay to Struis Bay","No","No","Petrus_rupestris","Petrus","Sparidae","Petrus rupestris","Actinopterygii","Perciformes",31.5,31.5,33,.,.,.
"3040",448,37.9,"FL",0.13,-1.78,.,0.36,12,2.27,"South Africa","Agulhas Bank","No","No","Pterogymnus_laniarius","Pterogymnus","Sparidae","Pterogymnus laniarius","Actinopterygii","Perciformes",11.5,11.5,12,.,.,.
"3041",448,48.1,"TL",0.19,-0.32,.,.,21,2.64,"South Africa","Eastern Cape coast","No","No","Pterogymnus_laniarius","Pterogymnus","Sparidae","Pterogymnus laniarius","Actinopterygii","Perciformes",11.5,11.5,12,.,.,.
"3042",448,61.4,"FL",1.66,-1.73,.,.,.,3.8,"South Africa","Agulhas Bank (20-27°E)","No","Yes","Pterogymnus_laniarius","Pterogymnus","Sparidae","Pterogymnus laniarius","Actinopterygii","Perciformes",11.5,11.5,12,.,.,.
"3043",448,38.3,"FL",0.18,-0.33,.,.,21,2.42,"South Africa","Agulhas Bank (24-27°E)","No","No","Pterogymnus_laniarius","Pterogymnus","Sparidae","Pterogymnus laniarius","Actinopterygii","Perciformes",11.5,11.5,12,.,.,.
"3044",449,57.5,"FL",0.16,.,.,.,22,2.72,"South Africa","Klein River estuary","No","No","Rhabdosargus_globiceps","Rhabdosargus","Sparidae","Rhabdosargus globiceps","Actinopterygii","Perciformes",.,.,.,50,50,50
"3045",450,128,"TL",0.1,.,.,.,21,3.22,"South Africa",.,"No","No","Lithognathus_lithognathus","Lithognathus","Sparidae","Lithognathus lithognathus","Actinopterygii","Perciformes",21,21,21,.,.,.
"3046",452,34.3,"FL",0.27,.,"M",.,15,2.5,"USA","Long Island, New York","No","No","Stenotomus_chrysops","Stenotomus","Sparidae","Stenotomus chrysops","Actinopterygii","Perciformes",15.2,15,19,.,.,.
"3047",452,42.4,"NG",0.17,.,.,0.29,15,2.49,"USA","Northwest Atlantic","No","No","Stenotomus_chrysops","Stenotomus","Sparidae","Stenotomus chrysops","Actinopterygii","Perciformes",15.2,15,19,.,.,.
"3048",452,37.4,"FL",0.23,.,"F",.,15,2.51,"USA","Long Island, New York","No","No","Stenotomus_chrysops","Stenotomus","Sparidae","Stenotomus chrysops","Actinopterygii","Perciformes",15.2,15,19,.,.,.
"3049",453,31.7,"TL",0.53,.,.,.,22,2.73,"Mauritania",.,"No","No","Pseudupeneus_prayensis","Pseudupeneus","Mullidae","Pseudupeneus prayensis","Actinopterygii","Perciformes",.,.,.,.,.,.
"3050",454,43,"TL",0.68,.,.,.,28,3.1,"Indonesia","Java Sea (South Kalimantan)","No","No","Drepane_punctata","Drepane","Drepaneidae","Drepane punctata","Actinopterygii","Perciformes",.,.,.,43,42.5,50
"3051",454,42.4,"TL",0.22,.,.,.,21,2.6,"South Africa","","No","No","Drepane_punctata","Drepane","Drepaneidae","Drepane punctata","Actinopterygii","Perciformes",.,.,.,43,42.5,50
"3052",454,46.5,"TL",0.19,0.03,.,.,29,2.61,"Yemen","Gulf of Aden","No","No","Drepane_punctata","Drepane","Drepaneidae","Drepane punctata","Actinopterygii","Perciformes",.,.,.,43,42.5,50
"3053",455,54.3,"TL",0.13,.,.,.,20,2.6,"Senegal","Dakar","No","No","Drepane_africana","Drepane","Drepaneidae","Drepane africana","Actinopterygii","Perciformes",.,.,.,45,45,45
"3054",455,40.8,"TL",0.25,.,.,.,26.6,2.62,"Sierra Leone","","No","No","Drepane_africana","Drepane","Drepaneidae","Drepane africana","Actinopterygii","Perciformes",.,.,.,45,45,45
"3055",455,40.1,"TL",0.24,.,.,.,26.6,2.59,"Sierra Leone","","No","No","Drepane_africana","Drepane","Drepaneidae","Drepane africana","Actinopterygii","Perciformes",.,.,.,45,45,45
"3056",458,49.5,"TL",0.18,.,"F",.,15,2.65,"USA","Rhode Island","No","No","Tautoga_onitis","Tautoga","Labridae","Tautoga onitis","Actinopterygii","Perciformes",25.75,23.5,34,.,.,.
"3057",458,73.2,"TL",0.09,-1.64,"M",.,15.5,2.68,"USA","Virginia coast","No","No","Tautoga_onitis","Tautoga","Labridae","Tautoga onitis","Actinopterygii","Perciformes",25.75,23.5,34,.,.,.
"3058",458,73.4,"TL",0.09,-1.74,"F",.,15.5,2.66,"USA","Virginia coast","No","No","Tautoga_onitis","Tautoga","Labridae","Tautoga onitis","Actinopterygii","Perciformes",25.75,23.5,34,.,.,.
"3059",458,58.2,"TL",0.15,.,"M",.,15,2.7,"USA","Rhode Island","No","No","Tautoga_onitis","Tautoga","Labridae","Tautoga onitis","Actinopterygii","Perciformes",25.75,23.5,34,.,.,.
"3060",464,33.2,"TL",0.2,-2,"F",.,.,2.34,"New Zealand","Pelorus Sound","No","No","Parapercis_colias","Parapercis","Pinguipedidae","Parapercis colias","Actinopterygii","Perciformes",17,17,17,.,.,.
"3061",464,32.2,"TL",0.3,-0.7,"F",.,.,2.49,"New Zealand","Queen Charlotte Sound","No","No","Parapercis_colias","Parapercis","Pinguipedidae","Parapercis colias","Actinopterygii","Perciformes",17,17,17,.,.,.
"3062",464,41.4,"TL",0.1,-5.2,"M",.,.,2.23,"New Zealand","Inner Queen Charlotte Sound","No","No","Parapercis_colias","Parapercis","Pinguipedidae","Parapercis colias","Actinopterygii","Perciformes",17,17,17,.,.,.
"3063",464,25,"TL",0.66,0.07,.,.,12,2.62,"New Zealand","North-eastern waters","No","No","Parapercis_colias","Parapercis","Pinguipedidae","Parapercis colias","Actinopterygii","Perciformes",17,17,17,.,.,.
"3064",464,40.8,"TL",0.22,-0.3,"M",.,.,2.56,"New Zealand","Outer Pelorus Sound","No","No","Parapercis_colias","Parapercis","Pinguipedidae","Parapercis colias","Actinopterygii","Perciformes",17,17,17,.,.,.
"3065",464,33.7,"TL",0.41,1.07,"M",.,.,2.67,"New Zealand","Outer Queen Charlotte Sound","No","No","Parapercis_colias","Parapercis","Pinguipedidae","Parapercis colias","Actinopterygii","Perciformes",17,17,17,.,.,.
"3066",464,41.6,"TL",0.3,1.2,"M",.,.,2.72,"New Zealand","Southland (Sub area 025)","No","No","Parapercis_colias","Parapercis","Pinguipedidae","Parapercis colias","Actinopterygii","Perciformes",17,17,17,.,.,.
"3067",464,50.2,"TL",0.1,-1.9,"M",.,.,2.4,"New Zealand","Extreme outer Queen Charlotte Sound","No","No","Parapercis_colias","Parapercis","Pinguipedidae","Parapercis colias","Actinopterygii","Perciformes",17,17,17,.,.,.
"3068",464,36.8,"TL",0.27,-0.3,"M",.,.,2.56,"New Zealand","Outer Pelorus Sound","No","No","Parapercis_colias","Parapercis","Pinguipedidae","Parapercis colias","Actinopterygii","Perciformes",17,17,17,.,.,.
"3069",464,34.5,"TL",0.4,1.2,"F",.,.,2.68,"New Zealand","Southland (Sub area 025)","No","No","Parapercis_colias","Parapercis","Pinguipedidae","Parapercis colias","Actinopterygii","Perciformes",17,17,17,.,.,.
"3070",465,84.7,"TL",0.22,0.04,"F",.,.,3.2,"Argentina","southwest Atlantic coastal waters (34°-41° S)","No","No","Percophis_brasiliensis","Percophis","Percophidae","Percophis brasiliensis","Actinopterygii","Perciformes",17,17,19,68,68,73
"3071",465,86.9,"",0.21,0.16,.,.,.,3.2,"Argentina","southwest Atlantic coastal waters (34°-41° S)","No","No","Percophis_brasiliensis","Percophis","Percophidae","Percophis brasiliensis","Actinopterygii","Perciformes",17,17,19,68,68,73
"3072",465,58.1,"TL",0.26,-2.02,"M",.,.,2.94,"Argentina","southwest Atlantic coastal waters (34°-41° S), spring","No","No","Percophis_brasiliensis","Percophis","Percophidae","Percophis brasiliensis","Actinopterygii","Perciformes",17,17,19,68,68,73
"3073",465,86.2,"TL",0.17,0.27,.,.,.,3.1,"Argentina","southwest Atlantic coastal waters (34°-41° S)","No","No","Percophis_brasiliensis","Percophis","Percophidae","Percophis brasiliensis","Actinopterygii","Perciformes",17,17,19,68,68,73
"3074",465,63.5,"TL",0.26,-2.01,"F",.,.,3.02,"Argentina","southwest Atlantic coastal waters (34°-41° S), winter","No","No","Percophis_brasiliensis","Percophis","Percophidae","Percophis brasiliensis","Actinopterygii","Perciformes",17,17,19,68,68,73
